-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2018 through 03/24/2019 
Location: Latitude  41.3963   Longitude 2.1748 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 302.35 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,QV2M,PRECTOTCORR,T2M
2019,2,12,4,99.47,2.76,3.97,0.0,3.62
2019,2,12,5,99.5,2.97,3.78,0.0,2.98
2019,2,12,6,99.52,3.02,3.6,0.0,2.62
2019,2,12,7,99.56,2.67,3.97,0.0,4.18
2019,2,12,8,99.59,2.56,3.72,0.0,7.55
2019,2,12,9,99.61,1.17,3.48,0.0,10.27
2019,2,12,10,99.61,2.37,3.54,0.0,12.41
2019,2,12,11,99.59,2.95,3.78,0.0,13.33
2019,2,12,12,99.52,3.26,3.97,0.0,13.96
2019,2,12,13,99.47,3.5,4.15,0.0,14.3
2019,2,12,14,99.44,3.77,4.33,0.0,14.23
2019,2,12,15,99.42,3.87,4.7,0.0,13.54
2019,2,12,16,99.41,3.12,5.74,0.0,10.65
2019,2,12,17,99.43,3.52,5.62,0.0,7.72
2019,2,12,18,99.47,3.39,5.68,0.0,7.01
2019,2,12,19,99.48,3.19,5.68,0.0,6.48
2019,2,12,20,99.49,3.05,5.37,0.0,6.03
2019,2,12,21,99.48,2.95,5.07,0.0,5.66
2019,2,12,22,99.47,2.87,4.64,0.0,5.4
2019,2,12,23,99.45,2.81,4.27,0.0,5.23
2019,2,13,0,99.43,2.76,3.91,0.0,5.11
2019,2,13,1,99.42,2.69,3.66,0.0,5.05
2019,2,13,2,99.42,2.58,3.48,0.0,5.08
2019,2,13,3,99.41,2.41,3.36,0.0,5.16
2019,2,13,4,99.42,2.13,3.3,0.0,5.3
2019,2,13,5,99.43,1.85,3.23,0.0,5.35
2019,2,13,6,99.47,1.79,3.23,0.0,5.05
2019,2,13,7,99.52,1.88,3.91,0.0,5.66
2019,2,13,8,99.57,2.34,4.27,0.0,8.41
2019,2,13,9,99.61,1.76,4.33,0.0,10.9
2019,2,13,10,99.64,1.92,4.58,0.0,12.69
2019,2,13,11,99.64,2.38,4.76,0.0,13.72
2019,2,13,12,99.6,2.76,4.94,0.0,14.26
2019,2,13,13,99.56,3.06,5.07,0.0,14.37
2019,2,13,14,99.55,3.28,5.25,0.0,14.03
2019,2,13,15,99.55,3.4,5.49,0.0,13.15
2019,2,13,16,99.55,2.63,6.29,0.0,10.59
2019,2,13,17,99.57,2.83,6.16,0.0,7.64
2019,2,13,18,99.62,2.47,6.41,0.0,7.13
2019,2,13,19,99.67,2.0,6.47,0.0,7.14
2019,2,13,20,99.71,1.53,6.47,0.0,7.62
2019,2,13,21,99.74,1.15,6.47,0.0,8.13
2019,2,13,22,99.77,0.94,6.35,0.0,8.28
2019,2,13,23,99.78,1.0,6.23,0.0,8.07
2019,2,14,0,99.79,0.97,6.1,0.0,7.94
2019,2,14,1,99.81,0.96,6.04,0.0,7.76
2019,2,14,2,99.8,1.06,5.8,0.0,7.38
2019,2,14,3,99.8,1.19,5.49,0.0,6.75
2019,2,14,4,99.81,1.38,5.31,0.0,5.91
2019,2,14,5,99.83,1.61,5.0,0.0,5.09
2019,2,14,6,99.84,1.84,4.64,0.0,4.54
2019,2,14,7,99.86,1.86,4.7,0.0,5.65
2019,2,14,8,99.88,2.1,4.27,0.0,8.37
2019,2,14,9,99.89,1.14,4.58,0.0,10.42
2019,2,14,10,99.88,1.16,4.58,0.0,11.91
2019,2,14,11,99.84,1.76,4.52,0.0,13.22
2019,2,14,12,99.76,2.36,4.58,0.0,13.92
2019,2,14,13,99.69,2.85,4.58,0.0,14.13
2019,2,14,14,99.63,3.11,4.64,0.0,13.81
2019,2,14,15,99.59,3.13,4.82,0.0,12.97
2019,2,14,16,99.55,2.31,5.8,0.0,10.52
2019,2,14,17,99.53,2.48,5.49,0.0,7.79
2019,2,14,18,99.53,2.13,5.49,0.0,7.4
2019,2,14,19,99.51,1.67,5.49,0.0,7.27
2019,2,14,20,99.51,1.45,5.43,0.0,6.83
2019,2,14,21,99.51,1.63,5.25,0.0,6.29
2019,2,14,22,99.5,1.84,5.0,0.0,5.65
2019,2,14,23,99.49,1.99,4.76,0.0,5.2
2019,2,15,0,99.49,2.02,4.46,0.0,4.98
2019,2,15,1,99.49,1.93,4.15,0.0,4.88
2019,2,15,2,99.47,1.81,3.85,0.0,4.94
2019,2,15,3,99.45,1.68,3.66,0.0,5.08
2019,2,15,4,99.45,1.49,3.48,0.0,5.06
2019,2,15,5,99.47,1.3,3.42,0.0,5.14
2019,2,15,6,99.49,1.17,3.36,0.0,5.25
2019,2,15,7,99.52,1.13,3.85,0.0,6.52
2019,2,15,8,99.55,1.37,3.91,0.0,8.98
2019,2,15,9,99.55,1.98,4.64,0.0,11.44
2019,2,15,10,99.53,2.28,4.76,0.0,13.19
2019,2,15,11,99.47,2.37,4.64,0.0,14.53
2019,2,15,12,99.39,2.39,4.76,0.0,15.28
2019,2,15,13,99.34,2.45,4.64,0.0,15.55
2019,2,15,14,99.31,2.52,4.52,0.0,15.35
2019,2,15,15,99.28,2.57,4.64,0.0,14.51
2019,2,15,16,99.26,2.28,5.8,0.0,11.51
2019,2,15,17,99.25,2.47,5.31,0.0,8.75
2019,2,15,18,99.26,1.93,5.31,0.0,8.48
2019,2,15,19,99.25,1.23,5.31,0.0,8.48
2019,2,15,20,99.25,1.06,5.13,0.0,8.15
2019,2,15,21,99.27,1.37,4.76,0.0,7.7
2019,2,15,22,99.27,1.47,4.46,0.0,7.51
2019,2,15,23,99.28,1.41,4.21,0.0,7.35
2019,2,16,0,99.27,1.44,3.97,0.0,7.26
2019,2,16,1,99.27,1.59,3.78,0.0,7.0
2019,2,16,2,99.25,1.75,3.6,0.0,6.72
2019,2,16,3,99.25,1.86,3.36,0.0,6.87
2019,2,16,4,99.26,1.88,3.11,0.0,6.82
2019,2,16,5,99.28,1.81,2.87,0.0,6.58
2019,2,16,6,99.32,1.72,2.75,0.0,6.27
2019,2,16,7,99.37,1.66,3.05,0.0,7.66
2019,2,16,8,99.42,1.49,3.66,0.0,10.26
2019,2,16,9,99.45,1.14,2.81,0.0,12.45
2019,2,16,10,99.46,1.7,2.69,0.0,14.63
2019,2,16,11,99.42,2.06,2.62,0.0,15.85
2019,2,16,12,99.35,2.17,2.99,0.0,16.35
2019,2,16,13,99.29,2.32,3.11,0.0,16.47
2019,2,16,14,99.25,2.47,3.17,0.0,16.08
2019,2,16,15,99.21,2.36,3.54,0.0,14.91
2019,2,16,16,99.19,2.2,5.13,0.0,11.44
2019,2,16,17,99.19,2.23,4.39,0.0,8.92
2019,2,16,18,99.2,1.59,4.33,0.0,8.53
2019,2,16,19,99.21,0.85,4.27,0.0,8.9
2019,2,16,20,99.22,0.51,4.21,0.0,8.56
2019,2,16,21,99.23,0.99,4.03,0.0,7.52
2019,2,16,22,99.22,1.37,3.85,0.0,7.18
2019,2,16,23,99.19,1.55,3.66,0.0,6.93
2019,2,17,0,99.16,1.62,3.48,0.0,6.76
2019,2,17,1,99.14,1.64,3.36,0.0,6.5
2019,2,17,2,99.13,1.58,3.36,0.0,5.94
2019,2,17,3,99.11,1.58,3.48,0.0,5.6
2019,2,17,4,99.11,1.57,3.66,0.0,5.21
2019,2,17,5,99.1,1.53,3.85,0.0,5.0
2019,2,17,6,99.11,1.48,4.09,0.0,4.9
2019,2,17,7,99.13,1.43,4.7,0.0,6.11
2019,2,17,8,99.14,1.61,4.94,0.0,8.76
2019,2,17,9,99.12,1.63,5.19,0.0,10.85
2019,2,17,10,99.1,1.94,5.25,0.0,12.43
2019,2,17,11,99.04,2.58,5.19,0.0,13.95
2019,2,17,12,98.95,3.08,5.25,0.0,14.69
2019,2,17,13,98.88,3.47,5.37,0.0,14.84
2019,2,17,14,98.84,3.69,5.49,0.0,14.48
2019,2,17,15,98.81,3.73,5.74,0.0,13.51
2019,2,17,16,98.79,2.73,6.47,0.0,11.03
2019,2,17,17,98.81,2.75,6.59,0.0,7.76
2019,2,17,18,98.84,2.5,6.84,0.0,6.98
2019,2,17,19,98.86,2.03,6.84,0.0,7.69
2019,2,17,20,98.87,1.47,6.77,0.0,8.44
2019,2,17,21,98.88,1.14,6.65,0.0,8.38
2019,2,17,22,98.87,0.9,6.59,0.0,8.36
2019,2,17,23,98.85,0.81,6.47,0.0,8.22
2019,2,18,0,98.82,0.81,6.41,0.0,8.02
2019,2,18,1,98.79,0.8,6.29,0.0,7.83
2019,2,18,2,98.76,0.95,6.1,0.0,7.66
2019,2,18,3,98.73,1.08,5.98,0.0,7.49
2019,2,18,4,98.72,1.07,5.86,0.0,7.33
2019,2,18,5,98.7,1.09,5.86,0.0,7.05
2019,2,18,6,98.69,1.28,5.62,0.0,6.65
2019,2,18,7,98.7,1.4,5.62,0.0,7.69
2019,2,18,8,98.71,1.42,5.55,0.0,9.31
2019,2,18,9,98.7,1.21,5.49,0.0,11.3
2019,2,18,10,98.68,1.8,5.43,0.0,13.13
2019,2,18,11,98.64,2.35,5.55,0.0,14.13
2019,2,18,12,98.56,2.85,5.62,0.0,14.7
2019,2,18,13,98.49,3.22,5.68,0.0,14.79
2019,2,18,14,98.46,3.5,5.8,0.0,14.42
2019,2,18,15,98.44,3.65,5.98,0.0,13.51
2019,2,18,16,98.43,2.93,6.47,0.0,11.51
2019,2,18,17,98.47,2.72,6.65,0.0,8.48
2019,2,18,18,98.52,2.64,6.9,0.0,7.64
2019,2,18,19,98.55,2.31,6.96,0.0,8.23
2019,2,18,20,98.57,2.34,7.02,0.0,9.15
2019,2,18,21,98.57,2.15,6.96,0.0,9.21
2019,2,18,22,98.56,1.96,6.84,0.0,9.03
2019,2,18,23,98.53,1.91,6.77,0.0,8.89
2019,2,19,0,98.52,1.9,6.65,0.0,8.62
2019,2,19,1,98.51,1.97,6.53,0.0,8.39
2019,2,19,2,98.49,2.02,6.35,0.0,8.18
2019,2,19,3,98.48,2.02,6.23,0.0,7.97
2019,2,19,4,98.49,2.03,6.04,0.0,7.72
2019,2,19,5,98.49,2.1,5.98,0.0,7.61
2019,2,19,6,98.52,2.15,6.04,0.0,7.75
2019,2,19,7,98.57,2.84,6.1,0.0,8.85
2019,2,19,8,98.61,3.31,6.04,0.0,9.77
2019,2,19,9,98.63,3.36,5.92,0.0,10.92
2019,2,19,10,98.63,3.34,5.8,0.0,12.09
2019,2,19,11,98.62,3.4,5.74,0.0,13.02
2019,2,19,12,98.56,3.46,5.68,0.0,13.49
2019,2,19,13,98.51,3.59,5.62,0.0,13.59
2019,2,19,14,98.5,3.68,5.62,0.0,13.28
2019,2,19,15,98.51,3.59,5.62,0.0,12.47
2019,2,19,16,98.51,2.99,5.8,0.0,10.82
2019,2,19,17,98.53,2.67,5.8,0.0,7.85
2019,2,19,18,98.58,2.67,5.68,0.0,6.93
2019,2,19,19,98.61,2.53,5.68,0.0,6.48
2019,2,19,20,98.65,2.27,5.62,0.0,6.41
2019,2,19,21,98.67,1.85,5.55,0.0,6.51
2019,2,19,22,98.69,1.34,5.55,0.0,6.85
2019,2,19,23,98.69,0.74,5.49,0.0,6.95
2019,2,20,0,98.69,0.12,5.43,0.0,6.75
2019,2,20,1,98.69,0.43,5.37,0.0,6.14
2019,2,20,2,98.66,0.9,5.31,0.0,5.71
2019,2,20,3,98.64,1.04,5.25,0.0,5.45
2019,2,20,4,98.65,0.83,5.19,0.0,5.53
2019,2,20,5,98.68,0.4,5.13,0.0,5.65
2019,2,20,6,98.73,0.13,5.0,0.0,5.69
2019,2,20,7,98.8,0.68,4.94,0.0,6.15
2019,2,20,8,98.87,1.26,5.13,0.0,7.4
2019,2,20,9,98.91,1.79,5.43,0.0,10.3
2019,2,20,10,98.92,1.81,5.49,0.0,11.87
2019,2,20,11,98.92,1.98,5.49,0.0,12.83
2019,2,20,12,98.88,2.24,5.43,0.0,13.67
2019,2,20,13,98.85,2.52,5.43,0.0,14.14
2019,2,20,14,98.83,2.84,5.37,0.0,14.14
2019,2,20,15,98.83,3.15,5.43,0.0,13.55
2019,2,20,16,98.84,2.78,5.92,0.0,11.58
2019,2,20,17,98.87,3.08,5.74,0.0,8.34
2019,2,20,18,98.93,2.98,5.62,0.0,7.3
2019,2,20,19,98.98,2.68,5.62,0.0,6.76
2019,2,20,20,99.04,2.32,5.62,0.0,6.64
2019,2,20,21,99.06,2.02,5.62,0.0,6.6
2019,2,20,22,99.08,1.93,5.55,0.0,6.35
2019,2,20,23,99.09,2.07,5.55,0.0,5.89
2019,2,21,0,99.1,2.3,5.55,0.0,5.38
2019,2,21,1,99.1,2.47,5.49,0.0,5.0
2019,2,21,2,99.09,2.52,5.43,0.0,4.76
2019,2,21,3,99.08,2.46,5.37,0.0,4.68
2019,2,21,4,99.1,2.31,5.31,0.0,4.7
2019,2,21,5,99.13,2.12,5.19,0.0,4.83
2019,2,21,6,99.16,1.81,5.13,0.0,5.12
2019,2,21,7,99.22,1.32,5.25,0.0,6.9
2019,2,21,8,99.27,1.22,5.25,0.0,9.63
2019,2,21,9,99.29,1.37,5.43,0.0,12.26
2019,2,21,10,99.3,1.51,5.31,0.0,14.01
2019,2,21,11,99.29,2.0,5.31,0.0,15.16
2019,2,21,12,99.26,2.47,5.25,0.0,15.83
2019,2,21,13,99.23,2.67,5.19,0.0,16.13
2019,2,21,14,99.22,2.72,5.19,0.0,16.04
2019,2,21,15,99.23,2.91,5.25,0.0,15.4
2019,2,21,16,99.25,2.65,6.35,0.0,12.92
2019,2,21,17,99.28,3.14,6.04,0.0,9.43
2019,2,21,18,99.32,2.94,5.98,0.0,8.38
2019,2,21,19,99.36,2.63,5.92,0.0,7.93
2019,2,21,20,99.4,2.52,5.92,0.0,7.65
2019,2,21,21,99.42,2.65,5.86,0.0,7.3
2019,2,21,22,99.42,2.89,5.8,0.0,6.87
2019,2,21,23,99.4,3.1,5.55,0.0,6.58
2019,2,22,0,99.4,3.35,5.31,0.0,6.37
2019,2,22,1,99.38,3.59,5.07,0.0,6.3
2019,2,22,2,99.37,3.69,4.76,0.0,6.45
2019,2,22,3,99.35,3.62,4.39,0.0,6.88
2019,2,22,4,99.33,3.55,4.09,0.0,7.26
2019,2,22,5,99.33,3.62,3.85,0.0,7.37
2019,2,22,6,99.34,3.77,3.78,0.0,7.26
2019,2,22,7,99.37,3.59,4.58,0.0,9.38
2019,2,22,8,99.4,3.46,4.64,0.0,13.5
2019,2,22,9,99.39,2.6,4.09,0.0,16.3
2019,2,22,10,99.35,1.39,3.85,0.0,18.72
2019,2,22,11,99.3,0.91,3.66,0.0,20.11
2019,2,22,12,99.21,0.98,3.54,0.0,20.97
2019,2,22,13,99.13,1.53,3.66,0.0,21.25
2019,2,22,14,99.06,2.22,3.97,0.0,20.89
2019,2,22,15,99.0,2.34,5.13,0.0,19.72
2019,2,22,16,98.98,2.32,6.71,0.0,16.68
2019,2,22,17,99.0,2.38,5.55,0.0,14.44
2019,2,22,18,99.04,2.04,5.37,0.0,13.97
2019,2,22,19,99.08,1.89,5.31,0.0,13.3
2019,2,22,20,99.12,2.21,5.25,0.0,12.21
2019,2,22,21,99.14,2.74,5.19,0.0,10.8
2019,2,22,22,99.16,3.14,5.07,0.0,9.87
2019,2,22,23,99.15,3.19,4.88,0.0,9.7
2019,2,23,0,99.14,3.04,4.76,0.0,9.9
2019,2,23,1,99.13,2.84,4.7,0.0,10.24
2019,2,23,2,99.11,2.55,4.64,0.0,10.79
2019,2,23,3,99.1,2.17,4.58,0.0,11.09
2019,2,23,4,99.11,1.91,4.58,0.0,11.61
2019,2,23,5,99.14,1.63,4.58,0.0,11.22
2019,2,23,6,99.18,1.33,4.64,0.0,10.58
2019,2,23,7,99.22,0.96,5.62,0.0,11.19
2019,2,23,8,99.24,1.33,5.37,0.0,13.4
2019,2,23,9,99.24,1.91,5.68,0.0,15.08
2019,2,23,10,99.21,2.31,5.68,0.0,16.67
2019,2,23,11,99.15,3.05,5.55,0.0,17.82
2019,2,23,12,99.06,3.61,5.43,0.0,18.6
2019,2,23,13,98.98,3.61,5.43,0.0,19.0
2019,2,23,14,98.94,3.34,5.49,0.0,18.88
2019,2,23,15,98.96,3.46,5.8,0.0,17.71
2019,2,23,16,99.01,2.96,6.53,0.0,14.74
2019,2,23,17,99.1,2.49,6.47,0.0,10.98
2019,2,23,18,99.17,1.95,6.23,0.0,9.97
2019,2,23,19,99.24,1.41,6.04,0.0,10.12
2019,2,23,20,99.33,1.75,6.1,0.0,10.15
2019,2,23,21,99.36,2.15,6.23,0.0,9.56
2019,2,23,22,99.38,2.32,6.29,0.0,8.98
2019,2,23,23,99.41,2.47,6.35,0.0,8.64
2019,2,24,0,99.45,2.69,6.41,0.0,7.83
2019,2,24,1,99.48,3.03,6.53,0.0,6.98
2019,2,24,2,99.5,3.18,6.65,0.0,7.01
2019,2,24,3,99.52,3.0,6.77,0.0,7.94
2019,2,24,4,99.55,3.02,6.9,0.0,8.34
2019,2,24,5,99.58,3.26,6.96,0.0,8.27
2019,2,24,6,99.63,3.49,6.84,0.0,8.26
2019,2,24,7,99.69,4.42,6.65,0.0,9.48
2019,2,24,8,99.74,4.47,6.23,0.0,11.03
2019,2,24,9,99.78,4.62,5.68,0.0,12.83
2019,2,24,10,99.81,4.8,5.25,0.0,14.03
2019,2,24,11,99.82,4.44,5.0,0.0,14.7
2019,2,24,12,99.77,3.64,4.82,0.0,15.1
2019,2,24,13,99.72,2.99,4.7,0.0,15.3
2019,2,24,14,99.69,2.85,4.64,0.0,15.19
2019,2,24,15,99.67,2.88,4.64,0.0,14.58
2019,2,24,16,99.66,2.46,5.31,0.0,12.7
2019,2,24,17,99.67,2.51,5.49,0.0,9.36
2019,2,24,18,99.7,2.3,5.43,0.0,8.38
2019,2,24,19,99.74,1.88,5.37,0.0,8.11
2019,2,24,20,99.77,1.78,5.37,0.0,7.77
2019,2,24,21,99.77,2.06,5.37,0.0,7.19
2019,2,24,22,99.75,2.4,5.37,0.0,6.68
2019,2,24,23,99.72,2.51,5.43,0.0,6.36
2019,2,25,0,99.69,2.34,5.43,0.0,6.42
2019,2,25,1,99.67,2.06,5.43,0.0,6.73
2019,2,25,2,99.65,1.78,5.43,0.0,6.92
2019,2,25,3,99.65,1.46,5.37,0.0,7.23
2019,2,25,4,99.66,1.22,5.31,0.0,7.38
2019,2,25,5,99.68,1.05,5.25,0.0,7.27
2019,2,25,6,99.69,0.96,5.19,0.0,7.23
2019,2,25,7,99.73,1.0,5.31,0.0,8.45
2019,2,25,8,99.76,1.98,5.19,0.0,10.79
2019,2,25,9,99.75,2.9,5.07,0.0,12.8
2019,2,25,10,99.72,3.12,5.13,0.0,14.51
2019,2,25,11,99.67,3.19,5.31,0.0,15.76
2019,2,25,12,99.59,3.28,5.31,0.0,16.51
2019,2,25,13,99.54,3.38,5.25,0.0,16.87
2019,2,25,14,99.5,3.48,5.25,0.0,16.72
2019,2,25,15,99.49,3.55,5.37,0.0,16.04
2019,2,25,16,99.48,2.71,6.16,0.0,13.86
2019,2,25,17,99.49,2.77,5.98,0.0,10.4
2019,2,25,18,99.51,2.46,5.74,0.0,9.68
2019,2,25,19,99.53,1.94,5.62,0.0,9.86
2019,2,25,20,99.54,1.92,5.49,0.0,9.58
2019,2,25,21,99.52,2.47,5.43,0.0,8.7
2019,2,25,22,99.48,3.04,5.31,0.0,7.9
2019,2,25,23,99.43,3.44,5.13,0.0,7.51
2019,2,26,0,99.38,3.57,4.94,0.0,7.65
2019,2,26,1,99.35,3.47,4.76,0.0,8.09
2019,2,26,2,99.33,3.34,4.58,0.0,8.4
2019,2,26,3,99.34,3.28,4.52,0.0,8.48
2019,2,26,4,99.36,3.36,4.52,0.0,8.15
2019,2,26,5,99.38,3.46,4.52,0.0,7.72
2019,2,26,6,99.42,3.41,4.58,0.0,7.69
2019,2,26,7,99.47,2.83,5.62,0.0,10.28
2019,2,26,8,99.49,2.66,5.13,0.0,13.9
2019,2,26,9,99.48,1.87,4.76,0.0,16.21
2019,2,26,10,99.46,1.47,4.58,0.0,18.12
2019,2,26,11,99.43,1.77,4.58,0.0,19.26
2019,2,26,12,99.37,2.48,4.76,0.0,19.79
2019,2,26,13,99.32,2.93,4.94,0.0,19.79
2019,2,26,14,99.27,3.06,5.13,0.0,19.33
2019,2,26,15,99.24,2.91,5.49,0.0,18.29
2019,2,26,16,99.25,2.1,7.14,0.0,15.51
2019,2,26,17,99.28,2.16,6.59,0.0,11.98
2019,2,26,18,99.31,1.23,6.23,0.0,11.62
2019,2,26,19,99.32,1.29,6.1,0.0,11.11
2019,2,26,20,99.31,2.04,5.98,0.0,10.24
2019,2,26,21,99.29,2.47,5.8,0.0,9.87
2019,2,26,22,99.25,2.62,5.49,0.0,9.85
2019,2,26,23,99.19,2.63,5.25,0.0,9.95
2019,2,27,0,99.15,2.56,5.0,0.0,10.02
2019,2,27,1,99.1,2.55,4.76,0.0,9.98
2019,2,27,2,99.05,2.66,4.52,0.0,9.8
2019,2,27,3,99.01,2.76,4.21,0.0,9.64
2019,2,27,4,99.0,2.79,3.91,0.0,9.51
2019,2,27,5,99.0,2.7,3.6,0.0,9.56
2019,2,27,6,99.0,2.42,3.36,0.0,9.92
2019,2,27,7,99.03,1.94,4.46,0.0,11.85
2019,2,27,8,99.06,1.56,4.58,0.0,15.3
2019,2,27,9,99.08,1.76,3.85,0.0,17.29
2019,2,27,10,99.06,1.85,4.15,0.0,19.05
2019,2,27,11,99.02,1.68,4.33,0.0,20.55
2019,2,27,12,98.93,1.57,4.39,0.0,21.5
2019,2,27,13,98.84,1.89,4.52,0.0,21.98
2019,2,27,14,98.79,2.46,4.7,0.0,21.9
2019,2,27,15,98.76,2.92,5.55,0.0,20.51
2019,2,27,16,98.77,2.48,7.87,0.0,16.98
2019,2,27,17,98.79,2.6,7.14,0.0,13.48
2019,2,27,18,98.84,2.09,6.96,0.0,12.73
2019,2,27,19,98.88,1.48,7.02,0.0,12.62
2019,2,27,20,98.89,0.98,7.14,0.0,12.26
2019,2,27,21,98.89,0.91,7.02,0.0,12.05
2019,2,27,22,98.88,1.15,6.84,0.0,11.94
2019,2,27,23,98.86,1.53,6.53,0.0,11.55
2019,2,28,0,98.84,1.79,6.16,0.0,10.8
2019,2,28,1,98.81,1.87,5.74,0.0,10.77
2019,2,28,2,98.78,1.88,5.19,0.0,10.94
2019,2,28,3,98.78,1.87,4.76,0.0,10.63
2019,2,28,4,98.79,2.09,4.46,0.0,9.81
2019,2,28,5,98.83,2.73,4.27,0.0,8.48
2019,2,28,6,98.87,3.38,4.21,0.0,8.1
2019,2,28,7,98.94,3.1,5.07,0.0,11.31
2019,2,28,8,99.0,3.41,5.25,0.0,14.91
2019,2,28,9,99.03,2.98,5.68,0.0,15.95
2019,2,28,10,99.04,2.7,5.92,0.0,16.93
2019,2,28,11,99.03,3.14,5.74,0.0,18.16
2019,2,28,12,98.98,3.64,5.62,0.0,18.69
2019,2,28,13,98.93,3.84,5.49,0.0,18.81
2019,2,28,14,98.87,3.86,5.43,0.0,18.61
2019,2,28,15,98.82,3.55,5.62,0.0,17.79
2019,2,28,16,98.8,2.39,7.02,0.0,15.51
2019,2,28,17,98.81,2.53,6.84,0.0,11.98
2019,2,28,18,98.85,2.06,6.71,0.0,11.24
2019,2,28,19,98.87,1.39,6.84,0.0,11.06
2019,2,28,20,98.89,1.25,6.96,0.0,10.22
2019,2,28,21,98.89,1.59,7.2,0.0,9.25
2019,2,28,22,98.87,1.91,7.32,0.0,8.63
2019,2,28,23,98.85,2.12,7.14,0.0,8.27
2019,3,1,0,98.83,2.4,6.84,0.0,7.93
2019,3,1,1,98.82,2.78,6.41,0.0,7.48
2019,3,1,2,98.8,3.11,5.98,0.0,6.98
2019,3,1,3,98.78,3.23,5.68,0.0,6.66
2019,3,1,4,98.78,3.27,5.43,0.0,6.51
2019,3,1,5,98.79,3.22,5.31,0.0,6.55
2019,3,1,6,98.8,2.81,5.68,0.0,7.53
2019,3,1,7,98.82,2.13,6.84,0.0,10.47
2019,3,1,8,98.81,1.69,7.08,0.0,12.6
2019,3,1,9,98.78,1.87,7.08,0.0,14.03
2019,3,1,10,98.73,2.31,6.96,0.0,15.3
2019,3,1,11,98.67,2.81,6.71,0.0,16.51
2019,3,1,12,98.58,3.16,6.59,0.0,17.18
2019,3,1,13,98.48,3.36,6.41,0.0,17.52
2019,3,1,14,98.42,3.39,6.16,0.0,17.47
2019,3,1,15,98.37,3.33,5.92,0.0,16.98
2019,3,1,16,98.35,2.5,6.71,0.0,15.08
2019,3,1,17,98.37,2.49,6.65,0.0,11.43
2019,3,1,18,98.42,2.0,6.23,0.0,10.75
2019,3,1,19,98.5,1.09,6.1,0.0,10.52
2019,3,1,20,98.58,1.73,6.41,0.0,9.16
2019,3,1,21,98.63,2.43,6.84,0.0,7.92
2019,3,1,22,98.64,2.61,7.14,0.0,7.31
2019,3,1,23,98.63,2.37,7.2,0.0,7.42
2019,3,2,0,98.62,1.75,7.14,0.0,7.9
2019,3,2,1,98.62,0.9,6.96,0.0,8.23
2019,3,2,2,98.6,0.71,6.65,0.0,8.05
2019,3,2,3,98.61,1.05,6.35,0.0,8.12
2019,3,2,4,98.62,1.32,6.1,0.0,8.11
2019,3,2,5,98.62,1.37,5.8,0.0,7.93
2019,3,2,6,98.64,1.79,5.74,0.0,7.56
2019,3,2,7,98.7,2.41,6.04,0.0,9.48
2019,3,2,8,98.76,4.05,6.16,0.0,12.01
2019,3,2,9,98.75,4.79,6.16,0.0,13.87
2019,3,2,10,98.71,4.74,5.92,0.0,15.42
2019,3,2,11,98.65,4.47,5.86,0.0,16.73
2019,3,2,12,98.57,4.42,5.86,0.0,17.65
2019,3,2,13,98.48,4.33,5.8,0.0,18.34
2019,3,2,14,98.41,4.13,5.74,0.0,18.65
2019,3,2,15,98.38,3.6,5.74,0.0,18.31
2019,3,2,16,98.38,2.3,7.14,0.0,16.61
2019,3,2,17,98.43,1.35,6.23,0.0,14.82
2019,3,2,18,98.54,0.68,6.35,0.0,12.6
2019,3,2,19,98.66,2.03,6.71,0.0,10.55
2019,3,2,20,98.76,2.81,6.96,0.0,9.26
2019,3,2,21,98.78,2.8,7.32,0.0,8.61
2019,3,2,22,98.78,2.31,7.45,0.0,8.47
2019,3,2,23,98.77,1.57,7.45,0.0,8.62
2019,3,3,0,98.78,0.82,7.32,0.0,8.81
2019,3,3,1,98.77,0.16,7.08,0.0,8.52
2019,3,3,2,98.75,0.93,6.77,0.0,7.8
2019,3,3,3,98.73,1.82,6.29,0.0,7.19
2019,3,3,4,98.71,2.46,5.74,0.0,6.55
2019,3,3,5,98.67,2.67,5.25,0.0,6.4
2019,3,3,6,98.63,2.64,4.94,0.0,6.87
2019,3,3,7,98.64,2.24,5.62,0.0,10.13
2019,3,3,8,98.64,2.49,4.82,0.0,13.42
2019,3,3,9,98.64,3.09,5.25,0.0,16.24
2019,3,3,10,98.62,3.9,5.49,0.0,18.04
2019,3,3,11,98.57,4.58,5.55,0.0,19.35
2019,3,3,12,98.47,5.14,5.68,0.0,20.15
2019,3,3,13,98.38,5.45,5.68,0.0,20.43
2019,3,3,14,98.3,5.42,5.74,0.0,20.17
2019,3,3,15,98.24,4.9,6.04,0.0,19.22
2019,3,3,16,98.21,3.15,7.26,0.0,16.76
